Maingroup;Subgroup;Subgroup Description;Article code;Color (remove ');Article Description;Sales price;Unit;Sub-Subgroup;TD AusAns;TD AbzBlr = width
AP;Brv;Rahmenverbreiterungen;SAL 416 165;88WE;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;89;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;89WE;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;90;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;90WE;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE02;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE03;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE06;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE09;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE10;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE11;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE14;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE19;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE21;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE25;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE26;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE27;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE39;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE40;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE43;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE44;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE50;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE51;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE52;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE59;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE60;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE61;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE62;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE63;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE64;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE65;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE69;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE70;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE71;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE72;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE73;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE74;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE78;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE81;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE84;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE87;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE88;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE89;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 165;WE90;SL schmal Verbreiterung 60mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;02;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;02WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;03;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;03WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;06;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;06WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;09;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;09WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;10;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;10WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;11;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;11WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;14;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;14WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;19;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;19WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;21;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;21WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;25;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;25WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;26;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;26WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;27;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;27WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;39;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;39WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;40;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;40WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;43;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;43WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;44;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;44WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;50;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;50WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;51;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;51WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;52;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;52WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;59;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;59WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;60;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;60WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;61;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;61WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;62;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;62WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;63;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;63WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;64;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;64WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;65;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;65WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;69;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;69WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;70;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;70WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;71;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;71WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;72;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;72WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;73;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;73WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;74;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;74WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;78;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;78WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;81;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;81WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;84;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;84WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;87;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;87WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;88;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;88WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;89;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;89WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;90;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;90WE;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE02;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE03;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE06;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE09;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE10;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE11;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE14;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE19;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE21;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE25;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE26;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE27;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE39;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE40;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE43;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE44;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE50;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE51;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE52;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE59;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE60;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE61;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE62;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE63;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE64;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE65;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE69;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE70;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE71;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE72;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE73;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE74;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE78;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE81;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE84;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE87;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE88;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE89;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 170;WE90;SL76 Verbreiterung 76mm x 60mm;15,31;m;;60;60
AP;Brv;Rahmenverbreiterungen;SAL 416 176;WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;02;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;02WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;03;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;03WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;06;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;06WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;09;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;09WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;10;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;10WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;11;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;11WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;14;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;14WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;19;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;19WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;21;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;21WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;25;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;25WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;26;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;26WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;27;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;27WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;39;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;39WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;40;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;40WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;43;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;43WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;44;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;44WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;50;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;50WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;51;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;51WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;52;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;52WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;59;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;59WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;60;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;60WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;61;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;61WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;62;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;62WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;63;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;63WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;64;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;64WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;65;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;65WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;69;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;69WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;70;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 176;70WE;SL76 Verbreiterung 76mm x 100mm;24,06;m;;100;100
